X,logFC,AveExpr,t,P.Value,adj.P.Val,B
NACA,-0.036066305,8.458642451,-0.178252542,0.860101941,0.998285169,-4.693030143
UBA6,-0.027900861,7.956043614,-0.178224805,0.860123471,0.998285169,-4.693031084
ANXA2,-0.029633608,13.66851612,-0.177670984,0.86055337,0.998285169,-4.693049843
CPNE1,0.034315689,9.2373146,0.177379546,0.860779615,0.998285169,-4.693059692
RPS20,0.037897942,9.671671184,0.176878095,0.861168921,0.998285169,-4.6930766
PRDX5,-0.046966291,11.60888886,-0.176736639,0.861278749,0.998285169,-4.693081361
GALNT2,-0.031200058,5.630418361,-0.176199118,0.861696109,0.998285169,-4.693099418
NPTN,0.053029306,7.30061324,0.17612971,0.861750004,0.998285169,-4.693101746
CPNE3,0.035828621,7.895350582,0.17610159,0.861771839,0.998285169,-4.693102688
NUDT21,-0.027084608,8.012793601,-0.175694182,0.862088207,0.998285169,-4.693116331
RPL35,0.036801593,10.52554783,0.175192894,0.862477507,0.998285169,-4.693133073
CAT,0.057281186,11.52342741,0.175031732,0.862602673,0.998285169,-4.693138446
AP2B1,-0.027572337,7.986220245,-0.174379424,0.863109324,0.998285169,-4.693160141
SMOC1,0.066398862,7.53548759,0.171700454,0.865190721,0.998285169,-4.693248396
RBMX,-0.034090224,9.640380918,-0.168230316,0.867888291,0.998285169,-4.693360693
MYDGF,-0.045536054,8.446219788,-0.168071067,0.868012126,0.998285169,-4.693365792
TOP1,-0.041714672,8.914982315,-0.167476544,0.868474467,0.998285169,-4.693384784
RPS2,-0.0395145,10.22448915,-0.166296045,0.869392644,0.998285169,-4.693422297
PAFAH1B2,-0.029655031,10.74787054,-0.165973225,0.869643762,0.998285169,-4.69343251
RPS26,-0.051521743,9.9111268,-0.165259536,0.870198982,0.998285169,-4.693455017
CHADL,0.037904729,10.28308519,0.165253008,0.870204061,0.998285169,-4.693455222
CSE1L,-0.022013407,7.372482047,-0.164918481,0.870464333,0.998285169,-4.693465738
CTSD,0.033276489,10.3027674,0.164090296,0.87110875,0.998285169,-4.693491682
BRD3,-0.039665551,6.2131382,-0.162989504,0.871965426,0.998285169,-4.693525964
SRSF1,0.034137379,10.07172604,0.162957039,0.871990694,0.998285169,-4.693526972
DLG1,-0.019245034,8.623578524,-0.162822932,0.872095073,0.998285169,-4.693531131
SMARCC2,0.041869898,6.496197426,0.162327238,0.872480902,0.998285169,-4.693546478
MTAP,0.031776833,8.361851113,0.161869784,0.872836996,0.998285169,-4.6935606
YWHAG,-0.026413793,9.143814733,-0.161552252,0.873084188,0.998285169,-4.693570378
OAT,-0.038928678,9.911492969,-0.161303259,0.873278032,0.998285169,-4.693578033
UAP1L1,-0.03129237,9.336186282,-0.16005969,0.874246291,0.998285169,-4.693616087
ENOPH1,-0.032385944,8.320766555,-0.159098377,0.874994918,0.998285169,-4.693645303
RAN,-0.023084496,12.03359743,-0.159040977,0.875039622,0.998285169,-4.693647042
RPL23A,0.033915244,12.58819133,0.158294339,0.875621159,0.998285169,-4.693669605
CCN2,-0.056063529,10.71684321,-0.158200894,0.875693946,0.998285169,-4.693672421
YWHAZ,-0.027353884,11.58379451,-0.157366354,0.876344041,0.998285169,-4.6936975
C4BPA,-0.073284148,8.581078016,-0.157311534,0.876386749,0.998285169,-4.693699143
HSPA9,0.033311027,8.473707552,0.157243016,0.876440128,0.998285169,-4.693701195
GDI2,-0.024620764,11.08104551,-0.156620416,0.876925193,0.998285169,-4.693719805
PDLIM5,-0.03627579,7.691450604,-0.154977332,0.878205549,0.998285169,-4.693768563
LOX,0.04603226,13.56245592,0.154643641,0.878465615,0.998285169,-4.693778402
GMPR2,-0.022492071,7.634343151,-0.154478332,0.878594457,0.998285169,-4.693783269
A0A3Q2LJM7,0.089271918,9.488149112,0.15445672,0.878611301,0.998285169,-4.693783905
RPL7A,0.034575888,12.02490641,0.153192195,0.879596983,0.998285169,-4.693820955
CPT2,-0.035945324,5.988891774,-0.151764491,0.880710101,0.998285169,-4.693862422
CHST14,-0.052936593,8.286077242,-0.15110934,0.881220977,0.998285169,-4.693881321
AMDHD2,-0.027400511,7.20589623,-0.150645613,0.881582616,0.998285169,-4.693894649
WDR77,0.025495125,8.215463556,0.150241658,0.881897663,0.998285169,-4.693906226
SRP19,-0.03500459,7.477476624,-0.150062112,0.882037699,0.998285169,-4.693911362
PRKAA1,-0.025962325,7.689405612,-0.14950969,0.88246858,0.998285169,-4.693927124
COL15A1,0.077195103,9.699966608,0.148314987,0.88340056,0.998285169,-4.693961015
PSMA7,0.019980249,8.802586532,0.147417945,0.884100449,0.998285169,-4.693986284
COL6A2,0.032242755,17.18453741,0.147320091,0.884176802,0.998285169,-4.693989031
GALE,-0.027324201,10.37938086,-0.146009323,0.885199677,0.998285169,-4.694025655
HDGF,0.032106594,8.20015574,0.145423277,0.885657072,0.998285169,-4.694041925
VCL,0.024555824,9.100320037,0.14503056,0.8859636,0.998285169,-4.69405279
GLOD4,-0.021923499,10.3235694,-0.144697694,0.886223428,0.998285169,-4.694061977
C8B,-0.062622289,8.4894123,-0.144584062,0.886312129,0.998285169,-4.694065109
PDHB,-0.035456882,7.535738803,-0.144505231,0.886373666,0.998285169,-4.694067279
CDC5L,0.032122393,7.154441323,0.143809869,0.886916507,0.998285169,-4.694086378
A0A3Q2LSP0,-0.024992377,10.43876653,-0.143695251,0.887005991,0.998285169,-4.694089517
SCRN2,-0.033325232,8.169276786,-0.143399105,0.887237201,0.998285169,-4.694097616
HARS1,0.018338041,7.353486855,0.143009448,0.887541434,0.998285169,-4.694108248
GOLIM4,-0.038933238,6.207610651,-0.142786302,0.887715667,0.998285169,-4.694114323
OLA1,0.025596609,8.021946641,0.142576601,0.887879409,0.998285169,-4.694120023
PLBD2,-0.027082121,7.303213632,-0.141248763,0.888916346,0.998285169,-4.694155927
LOC100067869,-0.08595761,11.62386555,-0.141148454,0.888994687,0.998285169,-4.694158625
HDHD2,-0.029522463,7.362234324,-0.140614415,0.889411793,0.998285169,-4.69417296
TNN,0.108197759,7.017405084,0.139388991,0.890369022,0.998285169,-4.694205649
DBNL,-0.029830614,7.668384978,-0.138331669,0.891195076,0.998285169,-4.694233625
PSMD14,-0.019037397,8.081987514,-0.137351198,0.891961202,0.998285169,-4.694259377
TRIM28,-0.019206141,8.644424476,-0.1373202,0.891985425,0.998285169,-4.694260189
CPSF6,-0.023842445,7.713455926,-0.136156801,0.892894631,0.998285169,-4.694290502
TFG,0.021021809,8.537226863,0.135514034,0.893397024,0.998285169,-4.69430714
SSR4,0.03442634,8.512182385,0.134631827,0.89408664,0.998285169,-4.694329847
RPS6,0.030601671,13.08242157,0.134463389,0.894218316,0.998285169,-4.694334166
GMFB,0.036077448,6.863684681,0.134148325,0.894464626,0.998285169,-4.694342229
KIF5B,0.021496579,7.144391395,0.133363317,0.895078375,0.998285169,-4.694362239
KRT79,-0.042496287,9.933332394,-0.133264534,0.895155612,0.998285169,-4.694364748
LASP1,-0.031873049,9.314906167,-0.13309177,0.895290696,0.998285169,-4.694369133
ANGPTL2,0.046208328,8.730640417,0.132025563,0.896124435,0.998285169,-4.694396067
A1BG,0.06122394,11.07235213,0.131830927,0.896276648,0.998285169,-4.69440096
CILP,-0.036156118,17.22182905,-0.128880045,0.898584838,0.998285169,-4.694474269
TLN2,-0.026047823,6.534478867,-0.128473395,0.898902994,0.998285169,-4.694484242
AHCY,-0.021184378,10.23257434,-0.127636079,0.899558149,0.998285169,-4.694504677
HIBADH,-0.026041039,7.817205902,-0.127600892,0.899585682,0.998285169,-4.694505533
COPS4,-0.020603042,7.777931153,-0.127399816,0.899743025,0.998285169,-4.694510419
MYOC,-0.037171228,9.026891119,-0.125594098,0.901156195,0.998285169,-4.694553954
A0A9L0SWR6,-0.025546278,9.233732038,-0.125494568,0.901234098,0.998285169,-4.694556335
NHP2,-0.02479549,8.161780161,-0.123222167,0.903012995,0.998285169,-4.694610198
CHMP4B,0.016492266,8.479578114,0.122859297,0.903297108,0.998285169,-4.694618708
CXCL14,0.077329958,9.388782098,0.121239565,0.904565455,0.998285169,-4.694656389
ACADM,0.028560665,6.68128773,0.119022125,0.906302263,0.998285169,-4.694707167
EHD4,0.020571887,8.475596404,0.118749049,0.906516183,0.998285169,-4.694713355
EPB41L1,0.021579486,8.101216772,0.118686829,0.906564925,0.998285169,-4.694714763
COL18A1,0.022840495,9.620826614,0.118667006,0.906580455,0.998285169,-4.694715212
SNRPD1,-0.031794721,7.768616372,-0.116836491,0.908014628,0.998285169,-4.6947563
NID2,0.054437312,10.09691973,0.116258982,0.908467162,0.998285169,-4.694769131
HINT1,0.026079319,7.611792038,0.115825199,0.908807093,0.998285169,-4.694778727
VWA1,-0.048249305,9.856061149,-0.115166808,0.909323072,0.998285169,-4.694793223
FUBP1,0.01994456,8.035192588,0.113131214,0.910918615,0.998285169,-4.69483752
BGN,-0.017380763,18.01407445,-0.112702579,0.911254639,0.998285169,-4.694846747
TXNDC17,-0.03094286,9.771155518,-0.111717134,0.912027229,0.998285169,-4.694867828
SMC1A,-0.015683233,7.837749698,-0.110971711,0.912611701,0.998285169,-4.694883652
SYNM,0.016251085,9.103835307,0.109214168,0.913989956,0.998285169,-4.694920542
KNG1,-0.049075249,9.264568423,-0.108945745,0.914200477,0.998285169,-4.694926124
VAPB,0.021962963,7.35960926,0.108512106,0.914540587,0.998285169,-4.694935113
H3-3A,0.025121712,14.76857079,0.108429739,0.91460519,0.998285169,-4.694936817
ARPC5,-0.022970581,9.529807841,-0.107013917,0.915715769,0.998285169,-4.694965895
RAB12,-0.027554992,7.332415789,-0.10569135,0.916753357,0.998285169,-4.694992714
MFGE8,0.034575622,16.66233101,0.104372867,0.917787891,0.998285169,-4.695019118
GNB2,0.021823681,9.200341639,0.104315878,0.917832611,0.998285169,-4.695020252
NAPA,-0.016543845,8.941700021,-0.102933902,0.918917131,0.998285169,-4.695047558
A2M,-0.04498921,10.45515467,-0.102917088,0.918930326,0.998285169,-4.695047888
ITGB5,0.028528437,8.42249819,0.102212793,0.919483092,0.998285169,-4.695061662
GPX4,0.019338707,8.039474598,0.101780823,0.919822144,0.998285169,-4.695070063
RAB7A,0.013220864,9.886516809,0.101417795,0.920107096,0.998285169,-4.695077096
AHNAK,-0.028477604,11.71593218,-0.100284088,0.920997047,0.998285169,-4.695098898
DDX39B,-0.017727539,9.795319637,-0.100230494,0.921039121,0.998285169,-4.695099922
GALK1,0.023877702,7.971217208,0.100153128,0.921099857,0.998285169,-4.6951014
TARS1,-0.020352363,7.783078552,-0.099411354,0.921682208,0.998285169,-4.695115514
DEK,0.023025728,9.750610743,0.099046727,0.921968487,0.998285169,-4.695122413
GART,-0.01373969,9.088424422,-0.097826182,0.922926846,0.998285169,-4.695145324
FABP5,-0.026799169,6.926611745,-0.097383694,0.923274312,0.998285169,-4.69515356
A0A5F5PN84,-0.032079646,9.124026307,-0.09710325,0.92349454,0.998285169,-4.69515876
RUVBL1,0.012921025,8.262351147,0.096282191,0.924139342,0.998285169,-4.695173899
STOM,-0.031609176,9.641193317,-0.095321519,0.924893853,0.998285169,-4.69519145
ALDOA,-0.021335819,12.08133314,-0.095315931,0.924898242,0.998285169,-4.695191552
RPRD1B,-0.023964152,7.174349343,-0.094780748,0.925318606,0.998285169,-4.695201252
KRT6A,-0.029245911,12.91853046,-0.094613262,0.925450164,0.998285169,-4.695204277
TIMP2,0.021846707,8.479788007,0.094543851,0.925504685,0.998285169,-4.695205529
TTC38,-0.018214207,8.507760009,-0.093343651,0.926447495,0.998285169,-4.695227031
RAB14,-0.012981027,8.286073158,-0.092616428,0.927018814,0.998285169,-4.695239926
KRT82,-0.023460312,10.81633071,-0.092343811,0.927232997,0.998285169,-4.695244734
HADHA,-0.016512579,9.453004555,-0.088583609,0.930187787,0.998285169,-4.695309607
ELAVL1,-0.017006137,7.529969877,-0.088139212,0.930537066,0.998285169,-4.695317096
GET3,-0.012922548,7.536396102,-0.087557575,0.930994232,0.998285169,-4.695326841
ECI1,0.020572323,7.804179989,0.087484719,0.931051499,0.998285169,-4.695328057
DES,-0.020171357,8.19501934,-0.087369039,0.931142426,0.998285169,-4.695329986
ATP2B1,-0.022750701,9.015276213,-0.087339974,0.931165272,0.998285169,-4.69533047
KRT2,-0.025276554,12.86318269,-0.085406209,0.932685411,0.998285169,-4.695362326
SF1,-0.026502404,7.309732372,-0.084813653,0.933151274,0.998285169,-4.695371944
KRT42,-0.023146172,7.766750188,-0.083506307,0.934179186,0.998285169,-4.69539293
UBE2M,0.011389656,8.596679131,0.083287797,0.934351003,0.998285169,-4.695396405
RPS24,0.02475811,9.654925041,0.082151763,0.935244331,0.998285169,-4.695414329
UBA2,0.013246378,7.656099543,0.081403642,0.935832669,0.998285169,-4.695425998
GNAS,0.021433837,10.54628157,0.080994236,0.936154649,0.998285169,-4.695432339
AK4,0.013860017,8.899769869,0.080790006,0.936315272,0.998285169,-4.69543549
TRA2B,0.013381303,7.581253517,0.080659706,0.936417752,0.998285169,-4.695437496
ALYREF,0.01624126,7.943564096,0.078971382,0.937745704,0.998285169,-4.695463199
BCAT1,-0.014654141,11.19134154,-0.078386557,0.938205741,0.998285169,-4.695471976
RPL27A,-0.016992241,13.07796072,-0.078374631,0.938215123,0.998285169,-4.695472154
ACTB,-0.012394659,14.32446097,-0.077301518,0.939059318,0.998285169,-4.695488087
SCIN,0.016731007,11.98027261,0.076679943,0.939548331,0.998285169,-4.695497215
ST13,0.017005132,11.50037532,0.074877844,0.940966238,0.998285169,-4.695523264
MECP2,-0.02026045,10.78708454,-0.0746145,0.941173456,0.998285169,-4.695527019
HSP90B1,-0.017627741,12.19593887,-0.074507141,0.941257935,0.998285169,-4.695528546
DCTN2,-0.016957745,7.884096987,-0.074415939,0.941329701,0.998285169,-4.695529841
COL5A1,0.026141832,11.15292368,0.074340119,0.941389363,0.998285169,-4.695530917
P4HB,0.019257901,10.24873649,0.072875028,0.942542304,0.998285169,-4.695551488
FKBP9,-0.022470387,8.375345594,-0.072232339,0.943048104,0.998285169,-4.695560383
CCT6A,-0.009849896,8.523054486,-0.070553825,0.944369218,0.998285169,-4.695583243
CILP2,-0.021039502,15.28300891,-0.070011775,0.944795886,0.998285169,-4.69559051
SEPTIN8,-0.00965176,7.824740027,-0.0690527,0.945550852,0.998285169,-4.695603232
HNRNPUL2,0.01662138,10.05442795,0.06876125,0.945780285,0.998285169,-4.695607063
ADH5,-0.016285951,11.98471187,-0.068331853,0.946118323,0.998285169,-4.695612678
PPME1,0.012877659,6.59755704,0.067973937,0.946400096,0.998285169,-4.695617331
CHTOP,-0.015203316,6.587695147,-0.066968561,0.947191625,0.998285169,-4.695630272
GLUD1,0.012329397,9.109029868,0.066821401,0.947307488,0.998285169,-4.69563215
CCN1,0.021107095,8.189473963,0.066146526,0.947838852,0.998285169,-4.695640709
CCT8,-0.010076903,8.873200026,-0.065332263,0.948479996,0.998285169,-4.695650921
CYP2U1,0.011103226,8.869412536,0.065204351,0.948580717,0.998285169,-4.695652514
NUTF2,0.0185783,8.657394025,0.063341443,0.950047702,0.998285169,-4.695675356
RPS12,-0.012860435,9.480752089,-0.062900864,0.950394671,0.998285169,-4.695680661
TRAF2,0.022944296,8.143394083,0.062892427,0.950401315,0.998285169,-4.695680763
PDIA3,0.014559133,10.78308355,0.062668068,0.950578009,0.998285169,-4.69568345
SLC16A1,0.016766336,6.129725163,0.062212142,0.95093708,0.998285169,-4.695688881
HSPA5,0.015317155,11.31786709,0.062117298,0.951011778,0.998285169,-4.695690006
TLN1,0.011436033,10.10440936,0.060909644,0.951962942,0.998285169,-4.695704178
PARK7,0.015796185,12.01328556,0.060116985,0.95258729,0.998285169,-4.695713329
FBN1,0.02678669,11.66947032,0.059880717,0.952773396,0.998285169,-4.695716034
FBLN5,-0.021732064,9.03812911,-0.058472878,0.953882391,0.998285169,-4.695731928
RAB2A,-0.01153389,9.677911505,-0.058090339,0.954183745,0.998285169,-4.695736182
OXCT1,0.011927259,8.140462412,0.05772168,0.954474171,0.998285169,-4.695740254
A0A9L0RSJ9,-0.015246612,17.1451992,-0.057070977,0.954986804,0.998285169,-4.69574738
TKT,-0.010394597,12.93126499,-0.056525246,0.955416754,0.998285169,-4.695753294
PTBP1,0.010287151,9.497518708,0.056433386,0.955489126,0.998285169,-4.695754284
COL11A1,-0.021128277,11.59577246,-0.055682976,0.956080357,0.998285169,-4.695762309
ARL8A,-0.014192316,5.519726365,-0.055353995,0.956339562,0.998285169,-4.695765794
CA2,0.027373682,7.940600343,0.053253883,0.957994358,0.998285169,-4.695787553
TXNDC5,-0.019512838,7.506896912,-0.052459075,0.958620682,0.998285169,-4.695795568
RPS8,-0.012870425,12.86384956,-0.052196552,0.958827562,0.998285169,-4.695798189
NPM1,-0.010843098,8.468143944,-0.052182412,0.958838705,0.998285169,-4.69579833
SEPTIN9,0.008592294,6.94985834,0.052135816,0.958875425,0.998285169,-4.695798794
CRIP2,0.019823347,7.230069874,0.052054772,0.958939292,0.998285169,-4.695799599
SCP2,-0.010785278,7.994632501,-0.052006022,0.958977709,0.998285169,-4.695800083
TIMP3,0.028775315,13.63650751,0.049758229,0.960749205,0.998285169,-4.695821905
SKP1,0.012610437,8.560730525,0.049728329,0.960772771,0.998285169,-4.695822189
CHMP2A,-0.013575801,7.300947357,-0.048865034,0.961453193,0.998285169,-4.695830309
EIF5,0.007966044,8.754880739,0.048335791,0.961870342,0.998285169,-4.695835217
NARS1,-0.009014153,8.048806654,-0.0472145,0.962754177,0.998285169,-4.695845438
PDIA4,0.007902513,9.288904844,0.046734494,0.963132548,0.998285169,-4.69584974
TSG101,0.00803073,7.369550916,0.046691125,0.963166734,0.998285169,-4.695850127
BPIFA2,0.023562614,7.934725135,0.045887078,0.963800555,0.998285169,-4.695857228
OTUB1,-0.010167089,6.993504517,-0.045551313,0.964065241,0.998285169,-4.695860157
PSIP1,0.008788344,8.100425469,0.045483665,0.964118569,0.998285169,-4.695860745
CYB5R3,0.010278245,7.601912329,0.043110587,0.965989414,0.998285169,-4.695880803
STX7,-0.011668737,7.680952931,-0.042735746,0.966284943,0.998285169,-4.695883873
COL10A1,-0.040535117,14.76469361,-0.042048782,0.966826566,0.998285169,-4.695889429
ADAMTS5,-0.017574099,7.951608403,-0.041819243,0.967007545,0.998285169,-4.695891266
MYO1D,0.006603116,8.942377535,0.040111982,0.968353685,0.998285169,-4.695904611
PCMT1,0.005429571,8.964794555,0.037084485,0.970741037,0.998285169,-4.695926909
RHOG,0.007621762,6.803047048,0.036908789,0.970879592,0.998285169,-4.695928149
HNRNPK,-0.007383048,11.11610696,-0.03674027,0.971012488,0.998285169,-4.695929333
RAB11FIP5,-0.00611682,6.994517104,-0.036512983,0.97119173,0.998285169,-4.695930922
THRAP3,0.0065775,7.514704758,0.034850778,0.972502621,0.998285169,-4.695942239
XYLT1,-0.010502208,8.719307724,-0.034047733,0.973135967,0.998285169,-4.695947518
RO60,-0.006737255,6.649770428,-0.033993199,0.973178978,0.998285169,-4.695947872
GLO1,0.006016248,9.613960071,0.033962414,0.973203258,0.998285169,-4.695948072
HSPD1,-0.008603541,8.724318124,-0.033446348,0.97361028,0.998285169,-4.695951391
MATN3,0.026696148,9.86221219,0.033311966,0.973716269,0.998285169,-4.695952247
HNRNPDL,0.005777636,8.142036338,0.033117813,0.9738694,0.998285169,-4.695953477
DDX23,-0.007513419,8.038295475,-0.032768928,0.974144574,0.998285169,-4.695955671
RDX,0.005862549,11.07786848,0.031596616,0.975069228,0.998285169,-4.69596287
IGFBP5,0.008280078,8.441139907,0.031042845,0.975506023,0.998285169,-4.69596618
COL9A1,-0.015148879,13.42509481,-0.031029124,0.975516846,0.998285169,-4.695966261
TOLLIP,-0.005670154,6.595141976,-0.030292548,0.976097845,0.998285169,-4.69597057
LOC111772174,0.008132064,7.092186338,0.030115824,0.976237243,0.998285169,-4.695971589
NUB1,0.004703351,6.950601647,0.029891482,0.976414204,0.998285169,-4.695972873
LOC100072612,-0.005989162,10.40672409,-0.029683745,0.976578068,0.998285169,-4.695974054
APPL1,-0.00507752,7.907754944,-0.02934702,0.976843681,0.998285169,-4.695975951
BROX,-0.008861398,6.326868049,-0.029071737,0.977060829,0.998285169,-4.695977485
SLC3A2,0.008958102,7.384784466,0.028777855,0.977292651,0.998285169,-4.695979107
EIF5A2,-0.008451535,6.974276702,-0.02829596,0.977672786,0.998285169,-4.695981731
YKT6,-0.005462236,7.409343164,-0.028284083,0.977682156,0.998285169,-4.695981796
PCBP2,-0.005661975,10.45757643,-0.028249141,0.977709719,0.998285169,-4.695981984
SPI2,0.01073813,12.254992,0.028215124,0.977736553,0.998285169,-4.695982167
CAPG,-0.008995185,7.977092245,-0.027918704,0.977970383,0.998285169,-4.695983755
C1QTNF8,-0.007025962,9.869898179,-0.027593853,0.978226642,0.998285169,-4.695985475
LOC100050685,-0.010315344,12.39560561,-0.027499279,0.978301248,0.998285169,-4.695985973
