X,logFC,AveExpr,t,P.Value,adj.P.Val,B
AZGP1,-0.169747177,8.000856565,-0.404677662,0.689614438,0.864856267,-6.351553474
NMRAL1,0.105837092,8.460810501,0.464707908,0.646501684,0.84133005,-6.351601695
APMAP,0.087858887,7.400746938,0.46430173,0.646788292,0.841334508,-6.351792014
DCHS1,-0.002233178,5.714651197,-0.008970314,0.992936127,0.996850464,-6.352413503
CYP2U1,-0.076961592,8.868875866,-0.46271439,0.647908887,0.842423328,-6.352534215
PPID,0.097863378,7.242941332,0.315843501,0.755232497,0.901122523,-6.35292281
ARHGEF1,-0.072668388,8.729008945,-0.400853654,0.692386777,0.867234871,-6.353111121
CST3,0.107398416,8.916292492,0.459304547,0.65031897,0.844478467,-6.354120142
WDR13,0.086015956,7.22271299,0.398147628,0.694351266,0.868231318,-6.354204574
COMP,0.088296004,17.76039199,0.458436648,0.650933027,0.844478467,-6.354521966
HBS1L,0.092996985,6.742551551,0.458139675,0.651143199,0.844478467,-6.354659288
FBXO6,0.041588322,5.653669542,0.222374329,0.826272755,0.92909937,-6.355010484
ATP5F1C,0.105877233,8.550034197,0.456042283,0.652628399,0.844483299,-6.355626652
ARHGDIB,-0.08186063,5.785183672,-0.21813132,0.829532269,0.930366316,-6.355961655
PPP5C,0.079109332,7.073209295,0.455312495,0.65314552,0.844483299,-6.355962225
ANGPTL7,0.133816067,7.500128032,0.305435963,0.763034913,0.903025239,-6.356203015
ABCE1,-0.082802563,6.73277942,-0.454663912,0.653605248,0.844483299,-6.356260014
MTURN,0.199787294,6.938700313,0.324073919,0.749081107,0.896031839,-6.356279387
DEGS1,-0.061565885,6.166800663,-0.216510481,0.830778249,0.930906795,-6.356320192
NUMA1,-0.073781203,7.68836816,-0.454292039,0.653868902,0.844483299,-6.356430568
UBE2D3,0.075354412,9.22500403,0.323569262,0.749457799,0.896031839,-6.356445181
LOC100049798,-0.140777582,7.927567225,-0.454183759,0.65394568,0.844483299,-6.356480203
RERG,0.109589577,7.036863639,0.454144158,0.653973761,0.844483299,-6.356498353
TST,0.100660299,7.886489758,0.453929518,0.65412597,0.844483299,-6.3565967
STX12,0.076740136,6.578641263,0.392092173,0.698755279,0.871933928,-6.356625022
GMPPB,-0.076049138,9.541904102,-0.453105701,0.654710312,0.844483299,-6.356973747
ACYP2,-0.083578475,7.093426986,-0.452847062,0.654893814,0.844483299,-6.357091982
AP2M1,0.053174078,7.785097405,0.389415495,0.700705446,0.871933928,-6.357683273
CUL3,0.075275774,6.400461375,0.4512293,0.656042104,0.844583391,-6.357830031
PSMB5,-0.068795234,8.392659741,-0.450206731,0.656768372,0.844583391,-6.358295206
RPL12,-0.073835458,10.41305048,-0.449912866,0.65697715,0.844583391,-6.358428695
PTPA,-0.101448726,8.66373203,-0.44960727,0.657194293,0.844583391,-6.358567423
NAE1,0.063816354,7.111499643,0.386898162,0.702541445,0.872596419,-6.358672003
AIMP2,-0.076099787,7.817695417,-0.448925668,0.657678721,0.844583391,-6.358876508
STARD10,0.102973937,7.486312426,0.448923569,0.657680213,0.844583391,-6.358877459
GCSH,0.040614777,6.88037528,0.204088517,0.840342289,0.93387405,-6.358979609
PFDN4,-0.064948984,8.381425208,-0.385901211,0.703269079,0.873135158,-6.359061826
EPHX2,-0.0746114,7.876360222,-0.448132146,0.658242885,0.844583391,-6.359235765
DPT,-0.161012939,7.206131851,-0.447394404,0.658767578,0.844583391,-6.359569208
LOXL4,0.120883623,8.118798673,0.447136149,0.658951296,0.844583391,-6.359685807
MEF2D,-0.104705021,6.163079874,-0.38226836,0.705923002,0.874602685,-6.360473933
GBE1,-0.121668237,10.6772824,-0.445220467,0.660314756,0.845386253,-6.360548642
PGD,0.08770749,9.312704544,0.444657203,0.66071588,0.845386253,-6.360801647
MAP3K20,-0.059917162,7.634351242,-0.309228252,0.760188835,0.903025239,-6.361049638
ECHDC1,0.073360171,7.605801237,0.443778452,0.661341884,0.845432102,-6.361195734
FABP5,-0.119886501,6.926452618,-0.443571591,0.661489284,0.845432102,-6.361288392
HSP90AA1,-0.056963274,9.880513755,-0.443408651,0.661605398,0.845432102,-6.361361347
LAMA5,0.029721394,6.539008765,0.09970335,0.921570326,0.967297141,-6.361456981
CRYL1,-0.076490521,11.2576736,-0.442651926,0.662144767,0.845757568,-6.361699817
PRKAG1,-0.019990243,7.354399096,-0.094789626,0.92542316,0.968284747,-6.361943913
MAP2K1,-0.024014246,7.101475528,-0.094161029,0.925916179,0.968284747,-6.362004431
DEFB4B,-0.26213914,11.67787623,-0.377592712,0.709344356,0.875476983,-6.362271986
GMPR,-0.144958111,5.971296014,-0.439711112,0.664242656,0.847245681,-6.363009801
PSMA5,0.087584325,8.803386122,0.439424432,0.664447316,0.847245681,-6.363137043
LOC100067491,-0.099597762,8.094808209,-0.374908283,0.7113115,0.876246016,-6.363294434
DDX19A,-0.051820772,7.841070644,-0.374658489,0.711494653,0.876246016,-6.36338921
LXN,-0.071636221,9.480837963,-0.438119189,0.66537946,0.847291508,-6.363715341
TUBA4A,0.062783955,10.1122992,0.438034293,0.665440108,0.847291508,-6.363752896
FBL,0.076672453,9.534193113,0.437049431,0.666143843,0.84758602,-6.364188045
VASP,0.099903479,7.394836345,0.372495308,0.713081479,0.876246016,-6.364207346
POP1,-0.019075782,5.216820329,-0.065214038,0.948649642,0.980257002,-6.36435537
PSMG1,0.053824501,7.098267147,0.276991549,0.784489203,0.910209731,-6.364612083
LSM3,-0.115559689,9.2939216,-0.370978079,0.714195252,0.876246016,-6.364778386
LARP1,-0.016886733,6.628712596,-0.058120656,0.954228059,0.981992228,-6.36480125
OLFML1,0.183509428,9.095982189,0.435050632,0.667573051,0.848677593,-6.365068227
PHKB,0.066518546,6.578798085,0.2953759,0.770601466,0.905639618,-6.365300848
USP39,-0.063413278,5.663631917,-0.369108765,0.715568382,0.876681922,-6.365478777
ATP2B3,-0.01368801,6.943755543,-0.039167347,0.969144467,0.98674716,-6.365741088
MCTS1,-0.105830903,8.918766026,-0.368382233,0.716102331,0.876974454,-6.365750049
VPS35,-0.072491825,8.562035702,-0.429777484,0.671349693,0.852020478,-6.367371244
TARDBP,0.051921436,7.34057798,0.361913729,0.720862742,0.880604186,-6.368141989
SEC61G,-0.090643492,8.549710306,-0.263558341,0.794683844,0.913834372,-6.368299957
P02801,-0.144198463,8.833183901,-0.36143173,0.721217929,0.880604186,-6.368318548
IL1RAP,0.057815026,7.641654677,0.146937758,0.884649066,0.955395265,-6.369197724
ZFPL1,-0.096943425,7.391355111,-0.281462343,0.781104937,0.910209731,-6.36937637
TJP1,0.063361393,5.652997208,0.280704785,0.781678076,0.910209731,-6.369592673
ECPAS,-0.032459906,5.784098323,-0.142604545,0.888026287,0.956955422,-6.369837118
NELFA,-0.093170252,5.797625306,-0.356284212,0.725015153,0.882433437,-6.370189616
FBXL8,0.023906859,7.009476293,0.139871261,0.890157685,0.957515743,-6.370230609
PHKA1,0.06712769,6.727456595,0.355820843,0.725357329,0.88248838,-6.370356745
SOD3,0.127708809,13.11214371,0.421458441,0.677325813,0.857550469,-6.370948354
RPL29,-0.071868612,9.647271802,-0.275708516,0.785461235,0.910209731,-6.371004746
SDR39U1,0.10795135,6.529855801,0.352768604,0.727612719,0.883423534,-6.371452258
CDO1,-0.099554676,6.602164234,-0.273825066,0.786888795,0.911441173,-6.371530525
TMED2,-0.109409573,7.650623226,-0.350958782,0.728951244,0.883793041,-6.372097436
MTA1,-0.114650884,6.840416411,-0.417677611,0.680049038,0.858733217,-6.372551329
EIF5A2,-0.122095051,6.974892915,-0.417561581,0.680132682,0.858733217,-6.372600298
MRPS16,-0.070367542,5.871766022,-0.26660972,0.792364734,0.913155789,-6.373511627
SERPINA3,0.127984962,7.554294061,0.344552241,0.733696532,0.885382777,-6.374354917
SGK3,-0.047506167,6.564102532,-0.234710884,0.816701844,0.925921988,-6.375603955
MYH10,-0.076235532,7.149278464,-0.409663065,0.685836387,0.863255745,-6.375902251
CAMK1D,-0.018210901,6.075395004,-0.090636018,0.928681463,0.969160937,-6.376016423
HAPLN1,0.095242541,17.63230961,0.408844899,0.686428304,0.863255745,-6.376240733
B3GAT3,0.072269434,6.544755926,0.255795295,0.800592649,0.918283785,-6.376382526
EIF3F,-0.06871324,9.289349005,-0.407410499,0.687466541,0.863255745,-6.376832547
GRAMD1B,-0.093693488,9.468603679,-0.251648686,0.803753868,0.918796745,-6.377452
UBA1,-0.07595711,10.44323927,-0.405881938,0.688573624,0.863973666,-6.377460954
AKAP13,0.026799653,5.047243562,0.06349923,0.949997974,0.980257002,-6.378149649
UBA2,-0.064353566,7.655628804,-0.403333636,0.690420852,0.865502259,-6.378503412
CD5L,-0.019682381,7.356186491,-0.050368286,0.960327472,0.984178309,-6.378912318
MGST3,0.075827848,6.953038685,0.329894945,0.744593832,0.893091754,-6.379364971
EMD,-0.088650278,6.941313272,-0.401033783,0.692089673,0.867228351,-6.379438679
SART1,0.009565745,7.144647855,0.034603034,0.972738568,0.98871238,-6.37959567
IFIT5,-0.007662408,5.774197081,-0.027065573,0.978675099,0.992031293,-6.379832797
AHSA1,-0.003655743,10.15053388,-0.017614812,0.986120306,0.995492642,-6.380048216
UCHL5,-0.070443644,10.93164337,-0.399357318,0.693307157,0.867311497,-6.380117114
DCTN3,-0.069376894,7.734468733,-0.39712376,0.694930525,0.868590068,-6.381016641
VPS26C,0.045998927,5.959406022,0.236710815,0.815170135,0.925437704,-6.381160658
EFEMP1,0.151506118,7.689006855,0.395513694,0.696101661,0.869687988,-6.381661981
FKBP4,-0.052230202,7.730371308,-0.393604853,0.697491122,0.871057639,-6.382423726
BZW2,-0.054312093,6.123573628,-0.229075977,0.821021533,0.927585945,-6.382969039
NOP2,-0.085061773,6.55184454,-0.318928416,0.752783202,0.899283833,-6.382972478
RPS21,0.070136462,9.348640891,0.318272498,0.753273971,0.899508427,-6.383184418
PAPSS1,-0.077819702,9.416290884,-0.391206073,0.699238748,0.871933928,-6.383375832
EIF3C,-0.074423984,8.982799468,-0.390818187,0.699521502,0.871933928,-6.38352925
EMILIN1,0.097563021,11.08189983,0.39002414,0.700100469,0.871933928,-6.383842845
CGNL1,-0.055422686,6.79564836,-0.31525167,0.755535579,0.901122523,-6.384154928
MYBBP1A,0.079605525,6.7348593,0.388817611,0.700980547,0.871933928,-6.384318138
NFIX,0.086371326,8.176611707,0.388703426,0.701063858,0.871933928,-6.384363044
TCAF2,0.037989119,7.164376964,0.222978652,0.825702272,0.92909937,-6.384370884
AMDHD2,0.069468767,7.205917611,0.387503624,0.701939494,0.872349433,-6.38483411
SNRPA,0.088480534,7.986007385,0.387353658,0.702048972,0.872349433,-6.384892888
CBFB,-0.059477673,7.614200911,-0.312448984,0.757635876,0.902340359,-6.385047154
RPS6KA3,-0.08286395,6.109096206,-0.31049767,0.759099297,0.903025239,-6.385663685
COMMD5,-0.038176619,6.836058749,-0.216635234,0.830578991,0.930906795,-6.385789363
SCFD1,-0.055231006,7.753804525,-0.384757761,0.703945058,0.873590963,-6.385906781
DDX39A,-0.038039048,6.410119256,-0.184247125,0.855583544,0.940761921,-6.386356582
API5,-0.038595205,7.71180642,-0.307922691,0.761031859,0.903025239,-6.38647141
GAPDHS,0.067971272,8.19944747,0.307405951,0.761419873,0.903025239,-6.386632699
DRG1,-0.063471264,6.870049409,-0.307076548,0.761667251,0.903025239,-6.386735374
HSPA1A,-0.051959496,13.73097341,-0.382283051,0.705754457,0.874602685,-6.386867076
AK4,0.064256874,8.899108127,0.380668202,0.706936121,0.874939771,-6.38749041
QDPR,0.072211922,8.674814159,0.380343025,0.70717416,0.874939771,-6.387615614
ARPC2,0.053933577,8.237006171,0.379732787,0.707620955,0.874939771,-6.38785029
MDC1,-0.070374966,5.701902287,-0.3792389,0.70798264,0.874939771,-6.38803995
PLG,-0.137474814,9.936512857,-0.379192185,0.708016854,0.874939771,-6.388057876
APOB,-0.06242386,6.913991031,-0.174781799,0.862921785,0.947078176,-6.388085957
FKBP3,0.070024007,8.85423232,0.378864963,0.708256529,0.874939771,-6.388183385
PSMD4,-0.04872771,8.553047507,-0.377516916,0.709244238,0.875476983,-6.388699309
PITPNB,0.045164071,7.394075995,0.30051141,0.766603004,0.904159399,-6.388758978
ST13,-0.083796588,11.4995236,-0.377065071,0.709575421,0.875476983,-6.388871833
C1R,0.056516084,6.435721029,0.168472243,0.867820532,0.949647727,-6.38918825
HAGH,-0.07613294,7.352946106,-0.373941774,0.711866253,0.876246016,-6.390058792
TRAPPC3,0.038646462,7.502503855,0.19479271,0.847423583,0.936991241,-6.390361818
TNPO2,-0.041896417,6.423845311,-0.160438082,0.874066129,0.951227278,-6.390533342
RO60,-0.072405032,6.649304707,-0.372218114,0.713131689,0.876246016,-6.390709667
SUB1,0.072989013,9.794092632,0.371702691,0.713510254,0.876246016,-6.390903719
EIF2S1,-0.074051778,8.544420111,-0.370589955,0.714327786,0.876246016,-6.39132175
COLEC12,0.066486906,8.209903507,0.369446819,0.715168018,0.876681922,-6.391749913
KNG1,-0.163990955,9.264388877,-0.368994555,0.715500544,0.876681922,-6.391918948
TGFB1,0.064385668,7.046957387,0.287020196,0.776777502,0.908585023,-6.392781278
RARS1,-0.062824687,8.02903681,-0.36419448,0.719033326,0.879114408,-6.393700381
PSMD7,-0.063452221,8.496374968,-0.361894534,0.720728328,0.880604186,-6.394545782
MYO9B,-0.051001114,4.824540652,-0.172256209,0.864881989,0.947828989,-6.394572435
CTSA,0.024241934,7.199643519,0.12692569,0.900204204,0.962543202,-6.395436785
MARCO,-0.094435146,7.70271903,-0.277722881,0.783813176,0.910209731,-6.395446499
LNPEP,0.033577333,7.721895916,0.164076864,0.871236344,0.949647727,-6.395973118
PSMC3,-0.085880551,9.045463762,-0.35716871,0.724215728,0.882081414,-6.396266258
LOC111770931,-0.064866476,8.237662642,-0.354819977,0.725951243,0.882849424,-6.397113016
TRADD,-0.020969116,5.754523029,-0.11075732,0.912858339,0.966921728,-6.397394145
C11orf98,0.061219388,7.736557326,0.270292669,0.789449585,0.912789539,-6.397513843
ERI3,0.018250853,6.659331356,0.109243528,0.914044373,0.966921728,-6.39756379
LSM14A,0.035672387,6.096823775,0.153512973,0.879456349,0.953547672,-6.397681587
PAIP1,-0.016964921,6.748755373,-0.106870314,0.915904163,0.966921728,-6.397825053
ADAL,-0.087853771,6.773096445,-0.267790115,0.791350645,0.912912939,-6.398197607
UTRN,0.051039262,7.532123161,0.350948665,0.728815088,0.883793041,-6.398496632
LANCL2,0.046523717,7.340947613,0.264802987,0.793621548,0.913834372,-6.399005497
EIF4A1,0.060814286,8.473158551,0.348176253,0.730868496,0.884806023,-6.399478272
GOLIM4,0.093095445,6.207971459,0.348071421,0.730946181,0.884806023,-6.399515239
AFDN,-0.013371026,5.602751001,-0.089407831,0.92960328,0.969738161,-6.399571194
REM1,0.089641279,7.582561711,0.347416323,0.731431704,0.884806023,-6.399745999
PSMA7,-0.045669404,8.802220076,-0.34642469,0.732166866,0.885050172,-6.400094485
ECHDC2,-0.062920928,7.515187272,-0.258831633,0.798166742,0.916642207,-6.4005935
SAR1A,0.05486673,8.591722947,0.344651725,0.733481934,0.885382777,-6.400715097
LOC100066977,-0.065268963,6.392780036,-0.342086371,0.735386219,0.886258254,-6.401607499
INPPL1,0.038972243,5.851130823,0.254630899,0.801368598,0.918283785,-6.401689063
OCIAD1,0.101453679,5.773673887,0.253731681,0.802054461,0.918283785,-6.401921267
AGO3,0.040119918,6.351501489,0.253712876,0.802068806,0.918283785,-6.401926114
ACO1,-0.046219532,9.209539039,-0.340808324,0.736335573,0.886766513,-6.402049627
EMC2,-0.019154651,6.869017164,-0.119957409,0.905654782,0.964463307,-6.402355966
C4BPA,0.155895447,8.580318497,0.339216941,0.737518279,0.887119572,-6.402597861
SEC61A1,0.029480299,7.200646268,0.112869864,0.911203539,0.966921728,-6.403196767
SRSF11,0.006143111,5.365072946,0.027696246,0.978165396,0.991853035,-6.403253779
DLST,0.054431614,6.572180229,0.248147705,0.806317168,0.919975358,-6.403344924
SDF4,-0.005104479,5.973835105,-0.022441517,0.982307199,0.994355942,-6.403388058
ALDH1L2,-0.0096133,7.632948859,-0.021282771,0.983220601,0.994434776,-6.403413881
SNRPE,0.059383289,9.379996165,0.247220512,0.80702557,0.920058699,-6.403578266
SNX4,0.002065983,6.47558225,0.01003563,0.992087394,0.996850464,-6.403593414
SNRPB2,-0.055627912,6.935900602,-0.242805051,0.810401424,0.92284501,-6.404677568
SNRPC,-0.050079156,7.415203332,-0.241009474,0.811775321,0.923701447,-6.405118971
RAB6B,-0.048108393,9.409453827,-0.239385158,0.813018711,0.924762095,-6.405515466
PSMB1,0.046151303,9.040251633,0.330489926,0.744015854,0.893091754,-6.405559166
ARRB1,-0.01454013,6.040316362,-0.086582353,0.931822055,0.970112405,-6.405868697
ATP8B2,-0.047599564,7.1638665,-0.236141162,0.815503448,0.925462469,-6.406299342
C3,-0.113644794,11.36112779,-0.326654778,0.746877451,0.895469292,-6.406836358
RAB11A,-0.03929283,9.364092138,-0.325550883,0.747701814,0.896031839,-6.407201243
GNA12,-0.028219365,7.228848065,-0.232265211,0.818474832,0.926465214,-6.407221971
UROD,-0.059444576,8.085488585,-0.324730031,0.748315007,0.896031839,-6.407471777
MSI2,-0.051262973,7.027742255,-0.231158058,0.819324112,0.926465214,-6.407482728
SLC25A3,-0.081459912,7.905338033,-0.323741449,0.749053723,0.896031839,-6.407796693
RAN,-0.046128457,12.03317525,-0.323428427,0.74928768,0.896031839,-6.407899369
OGDH,-0.009596085,6.634333679,-0.05713593,0.954975966,0.982331535,-6.408025853
GORASP1,0.014953086,5.282931397,0.050416959,0.960265613,0.984178309,-6.408394248
FAHD1,0.008695321,7.049409054,0.045934781,0.963795358,0.986031684,-6.408614414
AFM,-0.072488579,8.346920276,-0.225997961,0.82328532,0.928476636,-6.408681678
SHOC2,0.036298094,6.068878446,0.225754664,0.82347221,0.928476636,-6.408737543
ARFGAP3,0.030440764,6.47648409,0.224702881,0.824280264,0.928739449,-6.408978361
DNAJC11,0.007473448,5.498292225,0.032367211,0.974484245,0.989809468,-6.409156031
WASHC1,0.001777983,6.361547073,0.007615663,0.993995375,0.997106633,-6.409660595
HNRNPLL,-0.001091247,6.143191465,-0.005355683,0.995777251,0.998132726,-6.409675541
RCC2,-0.035378153,6.583250535,-0.218830307,0.828795629,0.929891219,-6.410302383
ABHD14B,0.066343538,10.40979108,0.218830248,0.828795674,0.929891219,-6.410302396
ALOX12,0.08035088,8.48601091,0.313992604,0.75635158,0.901733766,-6.410948258
DNAJB2,0.041525925,5.801708841,0.215482738,0.831372262,0.930906795,-6.411041501
SDK2,-0.051973978,6.996039721,-0.21506579,0.831693325,0.930906795,-6.411132765
SYPL1,0.059996667,7.8800697,0.211941881,0.83409978,0.930937211,-6.411810949
PGAM5,0.033949272,6.282399909,0.210702796,0.835054752,0.930937211,-6.41207721
BOC,-0.052350769,7.196731844,-0.210045101,0.835561748,0.931004022,-6.412217908
RECQL,0.045822528,6.955094515,0.20981206,0.835741409,0.931004022,-6.412267656
ADH5,-0.072552999,11.98492321,-0.309801227,0.759496373,0.903025239,-6.412273868
NEK7,-0.05243231,6.712202239,-0.208050443,0.837099812,0.931469491,-6.412641936
ILK,-0.057380668,8.636078975,-0.305894421,0.762431476,0.903025239,-6.413493573
HADHB,0.057104494,10.24584984,0.305440759,0.76277254,0.903025239,-6.413634211
COPS3,-0.042523376,6.430839124,-0.202647402,0.841269381,0.93387405,-6.413770283
PRMT5,0.066584536,8.145475082,0.304401026,0.763554399,0.903025239,-6.413955755
XPO1,0.052050299,14.86453701,0.304049976,0.763818439,0.903025239,-6.414064073
IGHM,-0.127791504,9.765773143,-0.303352966,0.76434278,0.903025239,-6.414278773
PYGB,-0.072489818,12.99688395,-0.303236752,0.764430215,0.903025239,-6.414314523
SRI,-0.06278009,9.865524012,-0.303082956,0.764545931,0.903025239,-6.414361813
U2AF2,-0.072887032,7.967789475,-0.302724358,0.764815762,0.903025239,-6.414471984
ITIH1,0.114170487,9.508179721,0.30246807,0.765008626,0.903025239,-6.414550643
PDAP1,-0.056652181,8.650742166,-0.30224668,0.765175242,0.903025239,-6.414618538
RPS3,0.055466849,11.3764122,0.302031167,0.765337446,0.903025239,-6.414684584
SERPING1,-0.071444432,9.154507278,-0.191874775,0.849596807,0.937203054,-6.415931708
HEBP2,0.095824228,9.381605028,0.296177672,0.769747197,0.905639618,-6.416460557
ACADM,0.069496869,6.681802312,0.295594567,0.770186919,0.905639618,-6.416635585
SRSF1,-0.060756894,10.07118113,-0.295461886,0.770286985,0.905639618,-6.416675363
HRG,0.116278898,10.66880841,0.295356707,0.770366313,0.905639618,-6.416706884
BZW1,-0.038079282,7.182313949,-0.294071548,0.771335805,0.906144198,-6.417091127
HDAC2,-0.039816082,8.496930057,-0.184718553,0.85513869,0.940620899,-6.417302506
